"W","A","event","time"
1,0,1,4.36479324095298
1,0,1,4.82299721092819
0,2,0,6
0,2,0,6
1,1,2,2.44842090750674
1,0,1,2.71386761369832
1,1,2,5.19162488934287
0,2,0,6
0,1,2,1.83219198083209
1,1,0,6
1,1,0,6
0,2,0,6
1,1,0,6
1,1,0,6
1,1,0,6
1,0,1,1.82083092737187
0,1,0,6
0,1,2,3.36707848266876
1,0,2,4.38815367164007
0,1,0,6
0,2,0,6
0,2,0,6
1,1,1,0.450783857424915
0,1,0,6
0,1,0,6
1,1,1,5.35168440387989
0,2,0,6
1,1,0,6
1,0,2,2.46107247732753
1,0,1,5.54015652580926
1,1,1,1.63056849642532
1,0,1,0.699145896057498
0,2,0,6
0,1,2,0.768068146713571
0,2,0,6
1,1,0,6
0,2,0,6
0,1,0,6
1,1,0,6
1,0,0,6
1,0,0,6
1,1,2,2.29642855610059
1,1,2,5.61402001156817
1,0,1,4.37135153840235
0,1,0,6
0,2,0,6
0,2,2,3.89554609793968
0,1,2,2.14292404960899
1,0,1,2.41783165918558
0,1,0,6
0,1,0,6
0,1,0,6
1,0,1,2.58636063597694
0,2,2,3.15954356727779
0,2,0,6
0,2,2,4.07940441657103
1,0,1,2.12425051806578
1,1,0,6
1,0,1,4.00848501301473
0,1,0,6
1,0,1,0.698894517143022
0,2,0,6
1,0,0,6
1,1,1,4.5883338963809
1,0,1,5.51676573338103
1,0,2,2.85501755003386
0,1,1,4.92999679719022
0,2,0,6
1,0,0,6
0,2,0,6
1,0,0,6
1,1,0,6
1,0,0,6
0,1,0,6
0,2,0,6
0,1,0,6
1,1,0,6
1,0,1,1.46329848459849
1,0,0,6
0,2,0,6
1,1,0,6
0,1,1,5.35340215186016
1,0,2,5.20006424944708
1,0,2,1.94354876616543
0,2,2,1.99110547175541
1,0,1,5.62677160695007
0,1,2,2.66667562027682
1,1,1,2.88930226315934
0,2,1,0.863484696016279
1,1,0,6
0,2,0,6
1,0,0,6
0,1,1,1.66110415824093
0,2,2,3.37776096793173
0,2,2,1.64568067989365
0,2,2,1.75373066830035
1,0,0,6
0,1,0,6
1,1,1,3.5448952355176
1,1,2,2.40599505642782
0,2,2,5.20988910435015
0,2,1,1.66578515405486
0,1,0,6
1,0,0,6
1,1,0,6
0,1,2,4.09235262142449
0,1,0,6
1,0,1,4.80976868768033
0,2,0,6
1,0,1,1.46633675969193
0,1,1,2.15526128115745
0,2,0,6
0,2,1,5.58466969020345
0,2,0,6
0,1,0,6
0,2,0,6
0,1,1,2.28695427775722
1,1,0,6
0,2,0,6
1,1,1,5.64151277589881
0,1,2,3.03865343509882
0,2,0,6
1,0,0,6
0,2,0,6
1,1,0,6
1,0,2,1.31357939549771
1,0,2,1.93427373882195
1,1,1,2.36969304856181
1,1,0,6
1,1,1,3.02703827735023
1,1,0,6
0,2,0,6
1,0,0,6
0,2,0,6
0,2,2,2.29881903706718
0,2,0,6
1,0,0,6
1,0,0,6
1,1,2,2.18273854016122
0,1,0,6
0,2,0,6
1,1,0,6
1,1,1,3.92133443910907
0,1,2,5.27594049992256
1,0,0,6
1,1,0,6
0,2,2,4.50488589730198
1,1,0,6
0,1,0,6
1,1,0,6
1,0,1,2.17523441274689
1,0,1,5.73977856008508
0,1,0,6
1,0,2,2.6874206820275
0,2,0,6
0,1,0,6
1,0,1,3.53167266642317
0,2,2,1.06032406046349
0,1,2,2.97282767877504
1,1,2,2.23447903872232
1,0,0,6
1,1,0,6
1,0,1,3.61609310363123
0,1,0,6
0,2,2,4.48210637491734
1,0,1,2.44641270054246
1,0,0,6
1,1,0,6
0,1,0,6
1,0,1,2.9582861598063
0,2,1,2.30203350759131
1,1,0,6
1,0,1,1.44881753281427
0,1,0,6
1,1,0,6
1,1,0,6
1,1,1,3.64489990771419
1,1,0,6
0,2,0,6
1,1,1,4.93599046910226
0,2,0,6
1,0,1,4.77906373363956
1,1,0,6
0,1,0,6
0,2,0,6
0,2,2,3.547413599114
0,2,0,6
0,1,2,5.02697426512291
0,2,0,6
0,2,0,6
1,1,0,6
0,2,2,5.39922020266562
1,1,0,6
0,2,0,6
1,0,0,6
1,0,2,2.19616039077288
0,1,0,6
1,0,1,2.66181284472581
1,1,1,5.4711216827038
1,0,0,6
0,2,2,2.78109171977783
1,0,0,6
0,2,2,2.29335685800579
1,1,0,6
1,1,2,2.22992624544156
1,0,1,4.27398201088687
0,2,0,6
1,1,0,6
0,1,0,6
1,0,1,4.90533921164728
1,1,2,1.09371083582624
1,1,2,2.22355100558668
1,0,2,0.628190508842861
0,1,0,6
0,2,1,1.7888606837366
0,2,0,6
1,1,0,6
0,1,0,6
1,1,1,4.4298940721146
0,1,0,6
1,0,2,3.47985682099492
1,1,0,6
1,0,1,2.28946636140958
1,0,0,6
1,1,2,2.86175754726038
1,1,0,6
1,0,0,6
1,0,0,6
0,1,1,4.16965923358896
0,2,0,6
0,1,0,6
1,0,0,6
0,2,0,6
1,1,0,6
1,1,0,6
0,2,0,6
1,1,0,6
0,2,0,6
1,1,0,6
0,1,0,6
0,1,0,6
1,0,1,3.27025195042237
1,0,0,6
1,1,0,6
0,1,1,2.81765271901029
1,1,0,6
1,1,0,6
1,1,2,1.57844500820275
1,1,1,0.580692515565115
1,1,0,6
0,1,0,6
1,1,2,4.82206356210085
0,2,0,6
1,1,2,1.9208838275309
1,1,2,5.53401369483884
0,2,0,6
1,0,0,6
1,1,1,3.09152580046222
1,0,1,5.31346096618585
0,2,0,6
1,1,0,6
0,2,2,4.38190002862516
1,1,0,6
0,2,0,6
0,2,2,0.739978940009406
0,2,2,0.956907888490047
1,1,0,6
0,2,0,6
1,0,0,6
0,2,0,6
0,2,0,6
0,1,0,6
0,2,2,4.43446215843104
0,2,1,1.75726739036543
1,1,2,5.15447865252871
1,1,0,6
1,0,2,2.925217748287
1,0,1,4.38084199517555
1,0,0,6
0,1,2,5.3597939030373
1,1,0,6
1,0,0,6
1,0,2,4.07986957259188
0,1,1,3.05370398456464
0,2,0,6
1,1,2,2.55055346655067
0,2,0,6
0,2,2,1.54059283244795
0,1,0,6
0,1,0,6
0,2,0,6
1,0,1,2.3609088758101
0,2,2,3.78035762669171
0,1,1,1.34926180408958
1,0,0,6
0,1,2,5.33864337436024
0,1,1,0.815607143021725
1,1,0,6
1,0,0,6
1,1,0,6
0,1,1,2.86943681565293
0,2,0,6
1,1,1,4.02009676941033
0,1,0,6
1,1,1,2.67638683360675
0,2,0,6
1,0,0,6
0,1,0,6
1,0,1,4.87338494323953
0,1,1,0.284750371025809
1,0,1,4.20431960378819
0,1,0,6
1,1,0,6
1,1,0,6
1,1,1,3.51857971555581
0,2,0,6
0,1,0,6
1,1,1,2.03151757959676
1,0,1,4.15701338010782
0,1,0,6
1,1,0,6
1,1,0,6
1,0,0,6
0,1,0,6
0,2,0,6
0,2,0,6
0,1,0,6
0,2,0,6
1,0,1,3.08172562769015
0,2,0,6
0,1,0,6
1,1,2,0.388222262387149
0,2,0,6
1,1,0,6
1,1,2,5.52408045573041
0,1,0,6
0,1,0,6
1,1,0,6
0,2,2,5.10251729429624
0,1,0,6
1,0,1,0.812642410111051
0,2,0,6
1,0,0,6
0,1,2,4.60942344006388
1,0,0,6
0,2,1,0.0149480377332466
0,1,0,6
1,0,0,6
1,1,0,6
0,2,0,6
1,1,1,3.0099821240166
0,2,0,6
0,2,0,6
0,1,1,1.45698612839104
0,2,0,6
0,2,2,3.21205831539595
1,1,2,1.51610118492639
1,1,0,6
1,0,1,0.66108815622646
1,0,0,6
1,0,0,6
0,1,1,0.444869647859057
0,1,2,3.90307889194814
0,1,0,6
0,1,2,3.55113435631206
0,2,0,6
1,0,1,0.28343370830972
0,1,2,4.50674815244378
1,0,0,6
0,1,0,6
0,1,0,6
1,1,0,6
0,2,2,5.79687895965353
1,1,0,6
1,0,0,6
1,0,1,0.00468600978834626
1,0,2,3.34735167660189
1,1,2,5.31697123479759
0,2,0,6
1,1,0,6
0,1,1,2.36727920877113
1,0,2,2.03889768633877
0,2,0,6
0,2,1,0.261179249651619
0,1,1,3.59594960007933
1,0,1,2.92678498968753
1,1,2,2.4430056631479
1,1,0,6
1,1,0,6
1,0,0,6
0,2,1,1.04658464161098
1,1,1,4.17574672986443
0,2,0,6
1,1,0,6
1,1,2,5.65255379535735
0,2,0,6
1,0,0,6
1,0,0,6
0,1,0,6
0,2,0,6
0,2,0,6
1,0,0,6
1,1,0,6
0,2,0,6
0,1,0,6
0,1,2,0.982537219078938
1,1,0,6
1,1,0,6
1,1,2,0.336648931284946
1,0,1,3.06957778997091
1,1,0,6
0,1,0,6
1,0,0,6
1,1,2,5.89098857253308
1,0,1,2.95722136152822
0,1,1,5.26634707582814
1,0,0,6
1,0,0,6
0,1,2,5.88075434759813
1,0,1,4.28684650177058
0,1,2,4.5271614072722
1,1,2,5.64740545807193
1,0,1,4.43699435806288
0,1,0,6
1,0,2,3.32436438787406
1,0,1,1.09878982098904
0,1,2,0.308202559309726
1,0,2,0.03556358112491
1,0,1,3.02077136863977
1,0,1,4.24481358949109
1,1,1,0.171409889467383
1,1,0,6
0,1,0,6
0,1,0,6
0,2,0,6
1,0,0,6
0,1,2,5.5085750159901
0,1,2,5.94120826394866
0,1,0,6
1,1,2,2.65952758436659
1,0,0,6
0,2,2,4.25403995749059
0,1,0,6
0,2,0,6
0,2,1,1.9950995422705
0,2,0,6
0,1,1,5.11297087302406
1,1,0,6
1,0,0,6
0,2,0,6
0,2,0,6
0,2,0,6
1,1,0,6
1,1,2,2.66862935664661
0,1,0,6
0,2,2,4.12575951820054
0,1,1,5.97887586768325
0,1,0,6
1,0,0,6
0,1,0,6
0,1,0,6
1,1,0,6
0,2,0,6
0,2,1,3.00932992418045
1,1,0,6
0,2,0,6
1,0,1,1.14675542976022
0,2,1,2.03838357355524
1,0,0,6
0,1,1,2.15649923172199
1,0,0,6
1,1,2,3.96101273456954
0,1,0,6
1,1,0,6
0,1,0,6
0,2,1,1.68291258887656
0,1,2,0.481617856554129
0,2,0,6
1,1,0,6
0,1,0,6
0,2,0,6
1,0,1,2.0796500528824
1,1,0,6
0,2,0,6
1,0,1,3.10987027210953
1,1,1,4.50345553896864
0,2,0,6
1,0,1,4.92520097732774
1,1,0,6
0,1,1,2.1505240716963
1,0,0,6
0,2,0,6
1,1,0,6
0,1,0,6
0,2,0,6
1,1,0,6
1,1,0,6
1,0,1,0.0434290234495251
0,2,0,6
1,0,1,3.49194853420163
1,0,0,6
0,1,0,6
0,2,1,3.40687451406766
0,2,0,6
0,1,0,6
1,1,0,6
1,1,2,1.06277651250637
1,0,0,6
1,0,0,6
1,0,2,4.01426371893859
0,2,2,4.36204678607111
0,1,0,6
1,1,0,6
1,1,2,5.26197266496544
1,1,1,1.20848250014958
1,1,0,6
1,0,0,6
1,0,0,6
0,2,2,4.26583710290651
0,2,2,2.22987021999458
1,0,1,2.95871340758973
1,0,1,1.48545687853192
0,1,2,5.17764477788316
1,1,2,4.4067059676752
0,2,1,3.9391109250699
0,2,0,6
1,1,1,0.0328582841623575
1,0,0,6
0,2,0,6
1,0,0,6
1,1,0,6
1,0,1,0.515536617020613
0,1,0,6
0,2,0,6
0,1,0,6
0,2,1,3.35269998187865
0,2,0,6
0,2,0,6
0,1,2,1.88728556343668
0,1,0,6
1,0,1,3.86399894642342
0,2,0,6
1,1,0,6
1,1,0,6
0,1,1,5.94170889226202
1,0,0,6
1,1,1,4.78225334031504
1,1,0,6
1,1,0,6
0,2,2,1.26524996386005
1,0,1,4.80785220340994
1,0,0,6
0,1,2,1.04045961838681
0,2,1,2.00284643108574
1,1,1,1.78641341902474
1,0,1,1.4165512338557
1,1,0,6
0,2,0,6
1,1,0,6
1,1,0,6
0,2,0,6
1,0,0,6
0,1,2,4.6545434281431
1,0,1,4.10028456937705
0,1,1,5.51481687713058
0,2,0,6
1,1,0,6
1,0,0,6
1,1,0,6
1,0,0,6
0,2,0,6
0,1,1,4.02702012060131
1,1,0,6
1,1,0,6
1,1,2,4.4728686574551
1,1,0,6
0,1,0,6
0,1,0,6
1,0,0,6
1,1,2,0.140752677746853
0,2,0,6
0,2,0,6
1,0,0,6
0,1,1,3.69826360605809
1,0,0,6
1,0,1,0.443967459125147
1,0,0,6
1,1,0,6
0,1,2,4.59216220360543
0,1,2,0.244787618095041
1,0,0,6
1,0,0,6
1,0,0,6
0,1,2,3.63405923177692
1,1,0,6
1,1,0,6
0,1,0,6
1,0,0,6
0,2,2,4.92370792562281
1,0,0,6
1,1,0,6
0,2,2,2.6570974052735
0,2,2,4.05625816575363
1,0,2,1.36118304819989
0,1,1,0.776247524186296
0,1,1,4.26720654803475
0,1,0,6
0,2,2,4.72422908486824
1,1,1,1.55558270092924
0,1,0,6
1,0,0,6
1,1,0,6
1,1,1,0.10029019672786
0,1,0,6
0,1,0,6
0,1,1,3.56511146095008
1,1,0,6
1,0,0,6
0,2,2,4.18353331518408
0,2,0,6
0,2,0,6
1,0,0,6
1,0,2,0.840385170439981
0,1,2,4.68211110204112
0,1,1,4.39423741366995
1,1,0,6
0,2,2,2.59067032649047
0,1,2,3.34760767333105
1,1,0,6
1,0,1,1.10548013654196
0,1,0,6
0,1,1,3.14443821063993
1,1,1,1.56775520987325
0,2,0,6
0,1,0,6
0,1,1,3.71114253062882
1,0,0,6
1,0,1,3.58774717269179
1,0,0,6
1,1,1,5.60536108870055
0,1,0,6
0,2,1,0.749922500001001
1,1,1,4.29087100764637
0,1,2,3.39137565323339
1,1,2,5.59543190442318
1,1,2,5.76397339691193
0,1,0,6
1,0,0,6
1,0,0,6
1,1,0,6
1,1,1,1.52565831382241
0,2,0,6
1,0,0,6
1,1,0,6
0,2,2,1.43904400869274
0,2,0,6
0,2,1,0.227285519516472
0,1,2,4.11110031955185
0,1,0,6
0,1,0,6
1,0,0,6
0,2,0,6
0,2,0,6
1,0,0,6
0,1,0,6
1,0,2,1.16398760818475
1,1,2,5.72863878999809
0,1,0,6
0,1,1,3.37321166616009
0,2,0,6
0,2,0,6
0,2,2,3.73626450011743
1,0,0,6
0,2,0,6
1,1,0,6
1,1,0,6
1,1,2,4.65178102079102
1,1,0,6
1,1,0,6
1,1,0,6
0,2,0,6
0,2,0,6
1,0,2,5.38696847897258
0,1,0,6
1,0,0,6
0,1,0,6
1,0,1,5.95489028155323
1,1,1,0.843598982795446
0,1,0,6
0,2,2,1.97022332986255
1,0,1,4.15960759030855
0,1,0,6
1,1,1,2.62934363568904
1,1,2,1.11566340327256
0,2,0,6
1,0,1,3.1119186490899
0,1,0,6
0,1,2,2.6572982131671
1,0,0,6
0,2,2,4.15505997115173
0,1,0,6
0,1,1,4.75017888442779
0,1,0,6
0,2,1,5.87563990763963
0,1,0,6
0,2,0,6
0,1,1,1.22390969321439
1,1,0,6
0,1,0,6
0,1,0,6
1,0,1,4.66565786610503
1,1,2,3.2992266628507
1,1,0,6
1,0,0,6
0,1,0,6
0,2,2,5.93463602192019
1,1,0,6
1,0,0,6
1,1,0,6
1,1,1,2.06977384047679
